date,open,high,low,close,volume,dividends,stock_splits,symbol
2021-02-26,159.97799682617188,164.8730010986328,156.8000030517578,164.8730010986328,6143000,0.0,0.0,SHOP.TO
2021-03-01,166.57400512695312,168.45799255371094,162.5,165.54100036621094,2628000,0.0,0.0,SHOP.TO
2021-03-02,166.72000122070312,166.72000122070312,158.49400329589844,165.37899780273438,2375000,0.0,0.0,SHOP.TO
2021-03-03,162.96800231933594,165.03900146484375,154.10400390625,154.5030059814453,1939000,0.0,0.0,SHOP.TO
2021-03-04,151.96600341796875,154.22900390625,141.3179931640625,145.5989990234375,3514000,0.0,0.0,SHOP.TO
2021-03-05,145.9510040283203,145.9510040283203,129.64300537109375,143.17999267578125,4714000,0.0,0.0,SHOP.TO
2021-03-08,142.4340057373047,147.33799743652344,135.77000427246094,136.6510009765625,2353000,0.0,0.0,SHOP.TO
2021-03-09,141.1750030517578,145.10000610351562,139.3560028076172,143.1060028076172,2120000,0.0,0.0,SHOP.TO
2021-03-10,148.00900268554688,148.00900268554688,136.447998046875,137.82200622558594,2358000,0.0,0.0,SHOP.TO
2021-03-11,141.40899658203125,145.27499389648438,137.29600524902344,143.1529998779297,2346000,0.0,0.0,SHOP.TO
2021-03-12,140.51300048828125,142.85800170898438,137.26300048828125,142.29100036621094,1499000,0.0,0.0,SHOP.TO
2021-03-15,142.29100036621094,144.61399841308594,138.8000030517578,144.53799438476562,1151000,0.0,0.0,SHOP.TO
2021-03-16,147.5260009765625,148.32000732421875,140.0,141.78500366210938,3204000,0.0,0.0,SHOP.TO
2021-03-17,140.0,146.2689971923828,137.1999969482422,145.1540069580078,1830000,0.0,0.0,SHOP.TO
2021-03-18,142.69900512695312,143.1219940185547,138.6490020751953,139.82699584960938,1588000,0.0,0.0,SHOP.TO
2021-03-19,139.76699829101562,142.322998046875,138.60000610351562,139.9980010986328,7400000,0.0,0.0,SHOP.TO
2021-03-22,139.9980010986328,145.28500366210938,139.8820037841797,145.0540008544922,1005000,0.0,0.0,SHOP.TO
2021-03-23,145.60899353027344,147.01199340820312,143.6219940185547,146.16799926757812,1148000,0.0,0.0,SHOP.TO
2021-03-24,147.54100036621094,149.0,138.61000061035156,139.04600524902344,2773000,0.0,0.0,SHOP.TO
2021-03-25,137.7790069580078,138.96800231933594,132.84300231933594,133.7519989013672,1884000,0.0,0.0,SHOP.TO
2021-03-26,132.43600463867188,136.343994140625,126.74500274658203,133.39999389648438,2641000,0.0,0.0,SHOP.TO
2021-03-29,134.3990020751953,135.39999389648438,129.58099365234375,130.72000122070312,1477000,0.0,0.0,SHOP.TO
2021-03-30,129.52000427246094,135.5,128.81199645996094,132.45599365234375,1295000,0.0,0.0,SHOP.TO
2021-03-31,135.2989959716797,140.58200073242188,134.43699645996094,138.7429962158203,2240000,0.0,0.0,SHOP.TO
2021-04-01,143.89999389648438,148.13099670410156,142.63600158691406,144.8179931640625,1564000,0.0,0.0,SHOP.TO
2021-04-05,147.39999389648438,147.39999389648438,142.25999450683594,143.43800354003906,745000,0.0,0.0,SHOP.TO
2021-04-06,144.6790008544922,148.0,143.51499938964844,145.33999633789062,1274000,0.0,0.0,SHOP.TO
2021-04-07,144.89999389648438,148.156005859375,144.10000610351562,146.21200561523438,963000,0.0,0.0,SHOP.TO
2021-04-08,148.39999389648438,153.97000122070312,148.39999389648438,153.6840057373047,1639000,0.0,0.0,SHOP.TO
2021-04-09,152.08099365234375,154.68899536132812,149.5,153.7030029296875,1435000,0.0,0.0,SHOP.TO
2021-04-12,153.02099609375,153.677001953125,149.1999969482422,150.8520050048828,1401000,0.0,0.0,SHOP.TO
2021-04-13,152.6790008544922,156.5,152.6790008544922,155.5570068359375,1294000,0.0,0.0,SHOP.TO
2021-04-14,156.39999389648438,156.93099975585938,147.21499633789062,147.6060028076172,1320000,0.0,0.0,SHOP.TO
2021-04-15,150.00900268554688,153.2100067138672,148.60000610351562,151.17799377441406,1110000,0.0,0.0,SHOP.TO
2021-04-16,151.53199768066406,152.5,148.64999389648438,151.03399658203125,1027000,0.0,0.0,SHOP.TO
2021-04-19,149.69500732421875,150.2050018310547,143.22799682617188,143.22799682617188,1303000,0.0,0.0,SHOP.TO
2021-04-20,142.4239959716797,145.00999450683594,139.68099975585938,141.60800170898438,1093000,0.0,0.0,SHOP.TO
2021-04-21,141.60699462890625,143.8159942626953,140.43499755859375,142.5989990234375,874000,0.0,0.0,SHOP.TO
2021-04-22,143.99099731445312,144.54200744628906,136.5959930419922,136.6719970703125,1368000,0.0,0.0,SHOP.TO
2021-04-23,136.67799377441406,138.343994140625,136.00599670410156,137.3730010986328,971000,0.0,0.0,SHOP.TO
2021-04-26,137.3769989013672,144.37600708007812,137.3769989013672,144.15499877929688,1128000,0.0,0.0,SHOP.TO
2021-04-27,145.10400390625,145.10400390625,140.8249969482422,143.0449981689453,908000,0.0,0.0,SHOP.TO
2021-04-28,150.5919952392578,161.0,147.7760009765625,158.94700622558594,3255000,0.0,0.0,SHOP.TO
2021-04-29,159.5,159.8209991455078,150.89999389648438,151.43299865722656,1664000,0.0,0.0,SHOP.TO
2021-04-30,149.0,150.15499877929688,144.4250030517578,145.08999633789062,1795000,0.0,0.0,SHOP.TO
2021-05-03,146.63900756835938,146.63900756835938,137.5,137.5,1652000,0.0,0.0,SHOP.TO
2021-05-04,137.0,140.7779998779297,132.531005859375,140.5659942626953,1630000,0.0,0.0,SHOP.TO
2021-05-05,141.10499572753906,141.82899475097656,136.46099853515625,137.60499572753906,1523000,0.0,0.0,SHOP.TO
2021-05-06,136.00100708007812,137.01499938964844,130.29100036621094,132.44900512695312,1906000,0.0,0.0,SHOP.TO
2021-05-07,135.947998046875,137.2989959716797,133.1929931640625,134.53599548339844,1622000,0.0,0.0,SHOP.TO
2021-05-10,133.86099243164062,133.86099243164062,128.61599731445312,130.3280029296875,2346000,0.0,0.0,SHOP.TO
2021-05-11,125.22000122070312,135.5290069580078,124.8550033569336,134.28900146484375,2035000,0.0,0.0,SHOP.TO
2021-05-12,130.99000549316406,133.4290008544922,128.0,131.5489959716797,1777000,0.0,0.0,SHOP.TO
2021-05-13,133.99600219726562,134.53599548339844,125.17400360107422,127.4990005493164,1695000,0.0,0.0,SHOP.TO
2021-05-14,128.5,131.77000427246094,126.427001953125,131.44700622558594,1182000,0.0,0.0,SHOP.TO
2021-05-17,130.9929962158203,134.28700256347656,129.5,132.25999450683594,887000,0.0,0.0,SHOP.TO
2021-05-18,132.9969940185547,138.8419952392578,132.14500427246094,136.56500244140625,1613000,0.0,0.0,SHOP.TO
2021-05-19,132.5229949951172,142.0,132.5229949951172,141.9219970703125,2164000,0.0,0.0,SHOP.TO
2021-05-20,142.58099365234375,147.59800720214844,141.6529998779297,146.4340057373047,1549000,0.0,0.0,SHOP.TO
2021-05-21,147.3990020751953,150.50149536132812,143.8000030517578,147.3780059814453,1686000,0.0,0.0,SHOP.TO
2021-05-25,152.57400512695312,154.1999969482422,148.48399353027344,149.66799926757812,1779000,0.0,0.0,SHOP.TO
2021-05-26,151.46499633789062,153.4929962158203,149.1999969482422,149.94000244140625,1195000,0.0,0.0,SHOP.TO
2021-05-27,148.99899291992188,151.57699584960938,146.7790069580078,149.28199768066406,3257000,0.0,0.0,SHOP.TO
2021-05-28,151.02000427246094,153.6320037841797,149.95799255371094,150.24200439453125,1191000,0.0,0.0,SHOP.TO
2021-05-31,150.89999389648438,150.89999389648438,147.89999389648438,148.03199768066406,687000,0.0,0.0,SHOP.TO
2021-06-01,151.15899658203125,153.75,149.51400756835938,151.07200622558594,1539000,0.0,0.0,SHOP.TO
2021-06-02,152.1999969482422,152.3000030517578,146.86399841308594,147.94700622558594,1186000,0.0,0.0,SHOP.TO
2021-06-03,147.51800537109375,148.74099731445312,144.74200439453125,144.89599609375,1162000,0.0,0.0,SHOP.TO
2021-06-04,145.70399475097656,148.01600646972656,145.27099609375,145.71499633789062,681000,0.0,0.0,SHOP.TO
2021-06-07,146.00100708007812,148.78500366210938,143.48500061035156,148.29400634765625,1836000,0.0,0.0,SHOP.TO
2021-06-08,149.63299560546875,151.3800048828125,146.5,148.8280029296875,1058000,0.0,0.0,SHOP.TO
2021-06-09,148.70399475097656,149.81500244140625,147.16600036621094,147.20199584960938,573000,0.0,0.0,SHOP.TO
2021-06-10,147.21800231933594,149.5590057373047,145.0,149.3249969482422,756000,0.0,0.0,SHOP.TO
2021-06-11,149.3350067138672,151.88999938964844,149.22799682617188,151.80799865722656,817000,0.0,0.0,SHOP.TO
2021-06-14,151.7949981689453,159.10000610351562,151.6219940185547,158.58299255371094,1536000,0.0,0.0,SHOP.TO
2021-06-15,159.7550048828125,164.197998046875,156.74400329589844,161.21099853515625,1643000,0.0,0.0,SHOP.TO
2021-06-16,161.6490020751953,168.5,160.91900634765625,167.0469970703125,2056000,0.0,0.0,SHOP.TO
2021-06-17,167.10000610351562,180.47149658203125,166.697998046875,179.00100708007812,2464000,0.0,0.0,SHOP.TO
2021-06-18,178.5570068359375,184.64500427246094,177.5,182.03700256347656,5225000,0.0,0.0,SHOP.TO
2021-06-21,182.9510040283203,192.0,180.10000610351562,182.3699951171875,2907000,0.0,0.0,SHOP.TO
2021-06-22,183.2220001220703,187.5,181.6199951171875,185.03599548339844,1862000,0.0,0.0,SHOP.TO
2021-06-23,185.24200439453125,187.9949951171875,183.68800354003906,184.8090057373047,1210000,0.0,0.0,SHOP.TO
2021-06-24,186.0,188.12100219726562,181.7259979248047,182.28399658203125,1523000,0.0,0.0,SHOP.TO
2021-06-25,182.85299682617188,182.85299682617188,175.6840057373047,181.24200439453125,1344000,0.0,0.0,SHOP.TO
2021-06-28,183.11199951171875,188.0,182.5,184.4669952392578,1027000,0.0,0.0,SHOP.TO
2021-06-29,185.57899475097656,187.38400268554688,182.72000122070312,183.8769989013672,982000,0.0,0.0,SHOP.TO
2021-06-30,182.80099487304688,184.3820037841797,180.4600067138672,181.28700256347656,1367000,0.0,0.0,SHOP.TO
2021-07-02,181.29600524902344,185.00999450683594,178.6820068359375,180.8249969482422,912000,0.0,0.0,SHOP.TO
2021-07-05,181.2830047607422,181.89999389648438,180.3179931640625,181.41799926757812,297000,0.0,0.0,SHOP.TO
2021-07-06,181.50100708007812,191.84100341796875,181.50100708007812,191.63600158691406,2008000,0.0,0.0,SHOP.TO
2021-07-07,193.5500030517578,197.49899291992188,188.6280059814453,189.86599731445312,1913000,0.0,0.0,SHOP.TO
2021-07-08,185.02099609375,188.05999755859375,182.1490020751953,183.80299377441406,1636000,0.0,0.0,SHOP.TO
2021-07-09,183.80099487304688,186.4239959716797,182.19000244140625,186.2969970703125,1026000,0.0,0.0,SHOP.TO
2021-07-12,188.35499572753906,191.30499267578125,184.08399963378906,186.2239990234375,862000,0.0,0.0,SHOP.TO
2021-07-13,186.99899291992188,191.85800170898438,186.69400024414062,189.98599243164062,977000,0.0,0.0,SHOP.TO
2021-07-14,191.1909942626953,193.03199768066406,182.46299743652344,183.00399780273438,1579000,0.0,0.0,SHOP.TO
2021-07-15,185.63999938964844,185.843994140625,179.10499572753906,181.47900390625,1211000,0.0,0.0,SHOP.TO
2021-07-16,182.16400146484375,184.0,179.98199462890625,181.96299743652344,1193000,0.0,0.0,SHOP.TO
2021-07-19,179.92300415039062,188.2740020751953,177.73599243164062,187.51199340820312,1924000,0.0,0.0,SHOP.TO
2021-07-20,188.13400268554688,194.38800048828125,186.22000122070312,193.49400329589844,1850000,0.0,0.0,SHOP.TO
2021-07-21,193.0030059814453,197.28700256347656,191.96499633789062,197.2010040283203,1698000,0.0,0.0,SHOP.TO
2021-07-22,197.49899291992188,201.43499755859375,197.2010040283203,200.3509979248047,1615000,0.0,0.0,SHOP.TO
2021-07-23,202.2010040283203,206.97900390625,200.94500732421875,206.84500122070312,1596000,0.0,0.0,SHOP.TO
2021-07-26,207.30299377441406,207.58799743652344,198.0050048828125,198.77200317382812,2206000,0.0,0.0,SHOP.TO
2021-07-27,199.4949951171875,201.44500732421875,190.44700622558594,195.8300018310547,2528000,0.0,0.0,SHOP.TO
2021-07-28,198.0780029296875,198.8000030517578,188.70399475097656,193.0659942626953,2226000,0.0,0.0,SHOP.TO
2021-07-29,190.38600158691406,193.84500122070312,187.82899475097656,189.93800354003906,1607000,0.0,0.0,SHOP.TO
2021-07-30,186.6999969482422,190.1280059814453,185.68800354003906,187.3000030517578,1725000,0.0,0.0,SHOP.TO
2021-08-03,193.8000030517578,195.63400268554688,188.3209991455078,191.00799560546875,1752000,0.0,0.0,SHOP.TO
2021-08-04,191.77999877929688,195.5,190.32699584960938,195.2310028076172,929000,0.0,0.0,SHOP.TO
2021-08-05,195.47900390625,196.6540069580078,192.28799438476562,193.16700744628906,1325000,0.0,0.0,SHOP.TO
2021-08-06,192.00100708007812,194.33200073242188,188.7760009765625,191.54600524902344,1118000,0.0,0.0,SHOP.TO
2021-08-09,190.2010040283203,195.03599548339844,189.62899780273438,194.88699340820312,3444000,0.0,0.0,SHOP.TO
2021-08-10,194.88699340820312,199.0,189.81500244140625,191.24400329589844,2389000,0.0,0.0,SHOP.TO
2021-08-11,191.81500244140625,192.07699584960938,185.33999633789062,185.75,894000,0.0,0.0,SHOP.TO
2021-08-12,186.68699645996094,189.5,182.88099670410156,188.1510009765625,729000,0.0,0.0,SHOP.TO
2021-08-13,188.99899291992188,188.99899291992188,185.19200134277344,187.46499633789062,577000,0.0,0.0,SHOP.TO
2021-08-16,187.1739959716797,192.5,185.0,187.2050018310547,927000,0.0,0.0,SHOP.TO
2021-08-17,186.06399536132812,188.1999969482422,184.1999969482422,187.0850067138672,805000,0.0,0.0,SHOP.TO
2021-08-18,187.13999938964844,190.9499969482422,185.98699951171875,188.67599487304688,916000,0.0,0.0,SHOP.TO
2021-08-19,187.2030029296875,191.64999389648438,187.10000610351562,188.11000061035156,670000,0.0,0.0,SHOP.TO
2021-08-20,189.2530059814453,191.39999389648438,185.0,186.19500732421875,1074000,0.0,0.0,SHOP.TO
2021-08-23,185.05999755859375,188.1230010986328,184.5,187.63099670410156,592000,0.0,0.0,SHOP.TO
2021-08-24,190.36399841308594,196.6999969482422,190.3350067138672,193.9810028076172,1130000,0.0,0.0,SHOP.TO
2021-08-25,194.7779998779297,196.50999450683594,190.8000030517578,195.34300231933594,1203000,0.0,0.0,SHOP.TO
2021-08-26,194.8509979248047,196.33599853515625,192.03399658203125,192.04299926757812,613000,0.0,0.0,SHOP.TO
2021-08-27,192.80099487304688,194.406005859375,192.14500427246094,193.41400146484375,696000,0.0,0.0,SHOP.TO
2021-08-30,194.0,196.52499389648438,192.46800231933594,195.1999969482422,574000,0.0,0.0,SHOP.TO
2021-08-31,196.0260009765625,196.14999389648438,191.89999389648438,192.65899658203125,1447000,0.0,0.0,SHOP.TO
2021-09-01,193.4040069580078,195.80499267578125,191.88299560546875,194.25599670410156,788000,0.0,0.0,SHOP.TO
2021-09-02,194.26400756835938,199.3000030517578,193.3000030517578,193.4949951171875,1160000,0.0,0.0,SHOP.TO
2021-09-03,193.49899291992188,196.1280059814453,193.1999969482422,194.6479949951172,827000,0.0,0.0,SHOP.TO
2021-09-07,195.7010040283203,196.74899291992188,192.3719940185547,194.47799682617188,1251000,0.0,0.0,SHOP.TO
2021-09-08,194.22500610351562,194.74099731445312,187.1009979248047,187.52699279785156,1452000,0.0,0.0,SHOP.TO
2021-09-09,188.343994140625,192.22999572753906,188.343994140625,190.1820068359375,960000,0.0,0.0,SHOP.TO
2021-09-10,191.41900634765625,191.41900634765625,187.46499633789062,188.17999267578125,822000,0.0,0.0,SHOP.TO
2021-09-13,189.7989959716797,189.7989959716797,181.5,186.66799926757812,2435000,0.0,0.0,SHOP.TO
2021-09-14,186.58799743652344,187.3699951171875,183.1179962158203,183.8939971923828,1901000,0.0,0.0,SHOP.TO
2021-09-15,184.9949951171875,186.5800018310547,181.4459991455078,186.14100646972656,1153000,0.0,0.0,SHOP.TO
2021-09-16,186.13699340820312,187.4739990234375,183.85800170898438,187.0290069580078,778000,0.0,0.0,SHOP.TO
2021-09-17,184.59800720214844,189.552001953125,184.40499877929688,189.5229949951172,4768000,0.0,0.0,SHOP.TO
2021-09-20,185.0,187.66000366210938,180.0,183.55999755859375,1750000,0.0,0.0,SHOP.TO
2021-09-21,185.63999938964844,185.63999938964844,182.6999969482422,184.3300018310547,1310000,0.0,0.0,SHOP.TO
2021-09-22,184.95399475097656,187.39999389648438,183.69200134277344,187.19200134277344,1055000,0.0,0.0,SHOP.TO
2021-09-23,186.5,187.56700134277344,184.5,186.72500610351562,576000,0.0,0.0,SHOP.TO
2021-09-24,186.19400024414062,187.24600219726562,180.92799377441406,182.82899475097656,796000,0.0,0.0,SHOP.TO
2021-09-27,180.96600341796875,183.21800231933594,179.0240020751953,182.26800537109375,1460000,0.0,0.0,SHOP.TO
2021-09-28,179.0,180.10899353027344,172.6179962158203,173.49000549316406,1770000,0.0,0.0,SHOP.TO
2021-09-29,175.00100708007812,176.89199829101562,171.11000061035156,171.79100036621094,1211000,0.0,0.0,SHOP.TO
2021-09-30,172.468994140625,174.72799682617188,171.33700561523438,171.9219970703125,1415000,0.0,0.0,SHOP.TO
2021-10-01,171.36099243164062,173.5,169.3459930419922,170.70700073242188,1036000,0.0,0.0,SHOP.TO
2021-10-04,167.47999572753906,167.60000610351562,161.6999969482422,165.47500610351562,1272000,0.0,0.0,SHOP.TO
2021-10-05,165.47900390625,170.1719970703125,165.47900390625,165.6009979248047,1027000,0.0,0.0,SHOP.TO
2021-10-06,165.4199981689453,170.9929962158203,165.01600646972656,169.8489990234375,1260000,0.0,0.0,SHOP.TO
2021-10-07,172.8679962158203,176.32200622558594,171.91299438476562,175.68099975585938,1304000,0.0,0.0,SHOP.TO
2021-10-08,177.01100158691406,178.49899291992188,171.36900329589844,171.73399353027344,1285000,0.0,0.0,SHOP.TO
2021-10-12,170.8979949951172,171.84100341796875,168.39999389648438,169.0919952392578,1238000,0.0,0.0,SHOP.TO
2021-10-13,171.2790069580078,174.06700134277344,170.56700134277344,174.06700134277344,770000,0.0,0.0,SHOP.TO
2021-10-14,176.0,176.39599609375,173.5,174.16299438476562,609000,0.0,0.0,SHOP.TO
2021-10-15,175.47999572753906,176.9810028076172,173.0,176.33700561523438,705000,0.0,0.0,SHOP.TO
2021-10-18,175.83799743652344,181.5290069580078,175.69700622558594,181.427001953125,771000,0.0,0.0,SHOP.TO
2021-10-19,182.89999389648438,185.39599609375,181.95799255371094,183.6820068359375,855000,0.0,0.0,SHOP.TO
2021-10-20,185.1750030517578,185.6199951171875,180.33900451660156,183.40499877929688,757000,0.0,0.0,SHOP.TO
2021-10-21,181.7989959716797,186.26400756835938,181.5,185.05799865722656,656000,0.0,0.0,SHOP.TO
2021-10-22,181.89500427246094,181.89999389648438,173.89100646972656,176.43299865722656,1873000,0.0,0.0,SHOP.TO
2021-10-25,176.60000610351562,178.18499755859375,172.968994140625,176.5850067138672,1240000,0.0,0.0,SHOP.TO
2021-10-26,177.08399963378906,177.0970001220703,168.1999969482422,168.86300659179688,1802000,0.0,0.0,SHOP.TO
2021-10-27,170.83799743652344,171.11099243164062,165.23599243164062,168.16700744628906,1530000,0.0,0.0,SHOP.TO
2021-10-28,166.05799865722656,185.05999755859375,164.6719970703125,180.00399780273438,3846000,0.0,0.0,SHOP.TO
2021-10-29,177.20899963378906,184.1999969482422,175.59500122070312,180.70199584960938,1922000,0.0,0.0,SHOP.TO
2021-11-01,182.25100708007812,189.43499755859375,181.17100524902344,188.98300170898438,2358000,0.0,0.0,SHOP.TO
2021-11-02,188.98300170898438,190.25900268554688,182.48899841308594,183.12899780273438,1519000,0.0,0.0,SHOP.TO
2021-11-03,185.8990020751953,185.99899291992188,180.7480010986328,185.13999938964844,648000,0.0,0.0,SHOP.TO
2021-11-04,187.04200744628906,193.00999450683594,186.20700073242188,191.96400451660156,1524000,0.0,0.0,SHOP.TO
2021-11-05,192.4510040283203,192.87899780273438,188.0850067138672,190.2570037841797,1395000,0.0,0.0,SHOP.TO
2021-11-08,191.45799255371094,194.82000732421875,190.19900512695312,191.07400512695312,1034000,0.0,0.0,SHOP.TO
2021-11-09,191.6739959716797,194.62399291992188,189.7030029296875,193.52999877929688,949000,0.0,0.0,SHOP.TO
2021-11-10,191.4340057373047,191.60699462890625,183.76100158691406,184.2830047607422,1064000,0.0,0.0,SHOP.TO
2021-11-11,187.9499969482422,190.3300018310547,187.41000366210938,187.76499938964844,752000,0.0,0.0,SHOP.TO
2021-11-12,189.8000030517578,210.08299255371094,189.7989959716797,209.50100708007812,3245000,0.0,0.0,SHOP.TO
2021-11-15,206.61500549316406,212.86000061035156,204.5,207.28199768066406,1694000,0.0,0.0,SHOP.TO
2021-11-16,206.99899291992188,214.697998046875,204.53500366210938,210.4669952392578,1238000,0.0,0.0,SHOP.TO
2021-11-17,208.80099487304688,210.6750030517578,206.44700622558594,206.5989990234375,1223000,0.0,0.0,SHOP.TO
2021-11-18,207.4409942626953,213.6999969482422,206.6580047607422,211.8470001220703,1189000,0.0,0.0,SHOP.TO
2021-11-19,216.52000427246094,222.8730010986328,213.1790008544922,213.98199462890625,1409000,0.0,0.0,SHOP.TO
2021-11-22,216.51100158691406,216.51100158691406,200.60000610351562,202.76699829101562,2058000,0.0,0.0,SHOP.TO
2021-11-23,202.72000122070312,204.6649932861328,195.0,199.3939971923828,1804000,0.0,0.0,SHOP.TO
