date,open,high,low,close,volume,dividends,stock_splits,symbol
2020-12-07,56.698338802406845,57.05130155550563,56.35339959919904,56.987125396728516,2688600,0.0,0.0,TD.TO
2020-12-08,56.922967552492615,57.420323762772895,56.88286203048478,57.372188568115234,3023500,0.0,0.0,TD.TO
2020-12-09,57.60479680823258,58.15830539736683,57.484474175963896,58.05402374267578,6722700,0.0,0.0,TD.TO
2020-12-10,57.76525863812927,58.16635054845061,57.532624595721664,58.03799819946289,4124900,0.0,0.0,TD.TO
2020-12-11,57.61282827690221,57.89359132441542,57.44437044839429,57.66095733642578,3613300,0.0,0.0,TD.TO
2020-12-14,58.03799447108777,58.13425872664452,57.38822757656497,57.5085563659668,10230300,0.0,0.0,TD.TO
2020-12-15,57.74118556836574,58.0861248050658,57.55668062401065,57.693050384521484,3439400,0.0,0.0,TD.TO
2020-12-16,57.78128938905809,58.03798792139741,57.46843824402504,57.77326583862305,5005700,0.0,0.0,TD.TO
2020-12-17,57.82941623239622,57.91765692326854,57.500524119288485,57.733158111572266,3826300,0.0,0.0,TD.TO
2020-12-18,57.76525829695191,57.89360452500473,57.28394923144442,57.580753326416016,16317300,0.0,0.0,TD.TO
2020-12-21,56.874838659244304,57.42032394574311,56.762533404980786,57.35614776611328,6025500,0.0,0.0,TD.TO
2020-12-22,57.35614592245351,57.42833953208345,56.73044349161872,56.963077545166016,6299100,0.0,0.0,TD.TO
2020-12-23,57.075373751302635,57.564706317397864,57.01922113487414,57.54064178466797,5364600,0.0,0.0,TD.TO
2020-12-24,57.580751806095265,57.71712158235603,57.31602968499379,57.644927978515625,1253300,0.0,0.0,TD.TO
2020-12-29,57.80535356139066,58.07809919290713,57.67700735610553,57.869529724121094,4929100,0.0,0.0,TD.TO
2020-12-30,57.989858859138714,58.25458094191307,57.76524840836378,57.77326583862305,5056900,0.0,0.0,TD.TO
2020-12-31,57.6850329540274,58.190406483072444,57.540639642846536,57.693050384521484,4706100,0.0,0.0,TD.TO
2021-01-04,57.90964474605927,57.96579736169179,57.476464802532924,57.70909881591797,8546700,0.0,0.0,TD.TO
2021-01-05,57.773271128855185,58.17436300487388,57.52459612418002,58.00590515136719,19248400,0.0,0.0,TD.TO
2021-01-06,58.358866693260794,59.97927514430611,58.318755058459544,59.65038299560547,22115500,0.0,0.0,TD.TO
2021-01-07,60.007136100568346,60.46118080729145,59.79632697849183,60.047672271728516,10940400,0.79,0.0,TD.TO
2021-01-08,60.24227988206512,60.47740580386304,59.86120392083284,60.088226318359375,4674000,0.0,0.0,TD.TO
2021-01-11,59.828773762361386,60.444981856998716,59.828773762361386,60.161197662353516,7830200,0.0,0.0,TD.TO
2021-01-12,60.33146013609717,60.98820429698369,60.22605247558264,60.64767074584961,14619900,0.0,0.0,TD.TO
2021-01-13,60.72062506588027,60.80981328690593,60.363872181777644,60.49360275268555,8577200,0.0,0.0,TD.TO
2021-01-14,60.32334806290179,61.442246623875945,60.32334806290179,61.296302795410156,6692900,0.0,0.0,TD.TO
2021-01-15,61.093612139045405,61.239555988441715,60.86658974796143,61.150367736816406,8226600,0.0,0.0,TD.TO
2021-01-18,61.150367736816406,61.29631158621271,61.08550242910778,61.150367736816406,2590400,0.0,0.0,TD.TO
2021-01-19,61.40981907690305,61.661170582635904,60.72875194473985,60.793617248535156,9073100,0.0,0.0,TD.TO
2021-01-20,60.939545717232235,60.939545717232235,60.34766079471972,60.688194274902344,5805100,0.0,0.0,TD.TO
2021-01-21,60.655767703435416,60.68009064218425,60.25036889523516,60.39631271362305,3549500,0.0,0.0,TD.TO
2021-01-22,60.08009741821036,60.266583577125886,59.593620123766655,59.658485412597656,5253400,0.0,0.0,TD.TO
2021-01-25,59.24499260837484,59.682824145018444,58.993647280001966,59.60174560546875,6429600,0.0,0.0,TD.TO
2021-01-26,59.690935208408995,59.92606730856265,59.41526074461304,59.82065963745117,2513100,0.0,0.0,TD.TO
2021-01-27,59.39093228125689,59.51255317498466,58.8963451830874,59.163909912109375,8526500,0.0,0.0,TD.TO
2021-01-28,59.196351309985886,60.193629176946146,58.92878654142717,59.877418518066406,4030400,0.0,0.0,TD.TO
2021-01-29,59.1963417521424,59.56119824243343,58.588243477727,58.75040054321289,4794600,0.0,0.0,TD.TO
2021-02-01,58.92877907448695,59.18012439049268,58.69364699123497,58.98553466796875,2679900,0.0,0.0,TD.TO
2021-02-02,59.44767418410982,60.136850842004826,59.35037625435396,59.917938232421875,3027600,0.0,0.0,TD.TO
2021-02-03,59.99904056761052,60.20984973949373,59.755798739599385,60.161197662353516,3301600,0.0,0.0,TD.TO
2021-02-04,60.29091012470647,60.77738744828465,60.29091012470647,60.54225540161133,4498100,0.0,0.0,TD.TO
2021-02-05,60.736855631198125,60.74495915394707,60.32334709287856,60.485504150390625,5478700,0.0,0.0,TD.TO
2021-02-08,60.607121303315516,60.947654814652495,60.566578948487134,60.91522216796875,4026600,0.0,0.0,TD.TO
2021-02-09,60.89903236065623,60.98822062686653,60.485523688762775,60.858489990234375,4411400,0.0,0.0,TD.TO
2021-02-10,60.85847211622275,60.85847211622275,60.444969751671344,60.817935943603516,2291900,0.0,0.0,TD.TO
2021-02-11,60.76116442975183,61.0125096661663,60.58278799646654,60.93954086303711,2132700,0.0,0.0,TD.TO
2021-02-12,60.963887709524364,61.41793249169233,60.963887709524364,61.150367736816406,2796800,0.0,0.0,TD.TO
2021-02-16,61.328746696653205,61.50712320704888,61.215235496564404,61.36117935180664,2717700,0.0,0.0,TD.TO
2021-02-17,60.80983429028294,61.57198619287461,60.80172458032663,61.22334289550781,3472300,0.0,0.0,TD.TO
2021-02-18,61.05307576626336,61.353066988139794,60.826047190007856,61.215232849121094,4050700,0.0,0.0,TD.TO
