date,open,high,low,close,volume,dividends,stock_splits,symbol
2020-12-07,13.563108608262407,13.692744171965034,13.462142841272858,13.56859302520752,223244000,0.0,0.0,NVDA
2020-12-08,13.54690261860404,13.560614134542899,13.244253571098817,13.312561988830566,271920000,0.0,0.0,NVDA
2020-12-09,13.26320049071074,13.376381837972524,12.832162653647892,12.894487380981445,401300000,0.0,0.0,NVDA
2020-12-10,12.832910177237736,13.032099938363631,12.813464133325725,12.935870170593262,207764000,0.0,0.0,NVDA
2020-12-11,12.930885568917091,12.983488226921267,12.787040175578497,12.976757049560547,209264000,0.0,0.0,NVDA
2020-12-14,13.05129918295084,13.351205605047769,13.040828672493594,13.271430015563965,270156000,0.0,0.0,NVDA
2020-12-15,13.402059515570322,13.426241539720865,13.149769716731504,13.32303237915039,193016000,0.0,0.0,NVDA
2020-12-16,13.38485880478983,13.399567920519228,13.175447671879173,13.205364227294922,223116000,0.0,0.0,NVDA
2020-12-17,13.329264657179316,13.341979525513967,13.141542987766448,13.303836822509766,231384000,0.0,0.0,NVDA
2020-12-18,13.341481562449765,13.367408674603341,13.03384733749289,13.234782218933105,342064000,0.0,0.0,NVDA
2020-12-21,13.038084209341594,13.332506174025465,12.931134759264241,13.294861793518066,302332000,0.0,0.0,NVDA
2020-12-22,13.281898915745092,13.299848088352803,13.017392551262413,13.241013526916504,185580000,0.0,0.0,NVDA
2020-12-23,13.218824775030084,13.237771545166359,12.968529220861207,12.972766876220703,179144000,0.0,0.0,NVDA
2020-12-24,13.000687677493834,13.095670686086326,12.90246461252926,12.95730972290039,97884000,0.0,0.0,NVDA
2020-12-28,13.025866637699117,13.025866637699117,12.727456224694288,12.863821983337402,212564000,0.0,0.0,NVDA
2020-12-29,12.888753571154453,13.035839963058338,12.806235314111813,12.906951904296875,170372000,0.0,0.0,NVDA
2020-12-30,12.953821418799093,13.176694914698261,12.860584432443018,13.108885765075684,225396000,0.0,0.0,NVDA
2020-12-31,13.099662161368183,13.114121164807875,12.87878290992759,13.018390655517578,192424000,0.0,0.0,NVDA
2021-01-04,13.067501258122682,13.61421397971434,12.926148437741286,13.076725006103516,560640000,0.0,0.0,NVDA
2021-01-05,13.063015761821758,13.405801831570836,13.050301842015084,13.36716079711914,322760000,0.0,0.0,NVDA
2021-01-06,13.18541820256076,13.207855140807311,12.55070381903022,12.579123497009277,580424000,0.0,0.0,NVDA
2021-01-07,12.931135270824335,13.340235478052634,12.850363041122911,13.30657958984375,461480000,0.0,0.0,NVDA
2021-01-08,13.325027318748608,13.383362603495904,13.005425734005303,13.239517211914062,292528000,0.0,0.0,NVDA
2021-01-11,13.381120845591191,13.921850895343624,13.32502896268327,13.58330249786377,518344000,0.0,0.0,NVDA
2021-01-12,13.713932666822668,13.715927864557273,13.307576126874734,13.44693374633789,291476000,0.0,0.0,NVDA
2021-01-13,13.45217109900996,13.586792760102355,13.347465996604777,13.493803977966309,210028000,0.0,0.0,NVDA
