date,open,high,low,close,volume,dividends,stock_splits,symbol
2021-08-10,152.1994756328642,152.94615973387693,151.77782550961788,152.64749145507812,3678300,0.0,0.0,JNJ
2021-08-11,153.0691412111352,153.26240030966275,152.4630116206638,152.67384338378906,4221300,0.0,0.0,JNJ
2021-08-12,152.69142541337098,153.98272815416328,152.4893732681443,153.90367126464844,4300400,0.0,0.0,JNJ
2021-08-13,153.98273606117525,154.86118173382596,153.8334019053067,154.8260498046875,5882100,0.0,0.0,JNJ
2021-08-16,155.0895286853523,156.26664223330636,154.5624561155756,156.22271728515625,4782800,0.0,0.0,JNJ
2021-08-17,155.75714163401133,157.68971870794937,155.75714163401133,157.6545867919922,6041900,0.0,0.0,JNJ
2021-08-18,157.68098638136516,157.68098638136516,155.59907458305238,155.6517791748047,7134100,0.0,0.0,JNJ
2021-08-19,155.15100410155458,157.53159675472205,154.66786991130573,156.86398315429688,5615000,0.0,0.0,JNJ
2021-08-20,157.14511766673095,158.0499154750011,156.42479931440616,157.62826538085938,5428700,0.0,0.0,JNJ
2021-08-23,157.63708821240607,158.11426165021913,156.88596714295474,156.9478302001953,6461700,1.06,0.0,JNJ
2021-08-24,156.39998490520446,156.59439242274323,154.88891074318374,154.98611450195312,5734800,0.0,0.0,JNJ
2021-08-25,155.25121732821248,155.436779560419,153.66061649096167,153.9610595703125,5700300,0.0,0.0,JNJ
2021-08-26,153.71361364149388,154.39403986348788,152.91832007143958,153.1392364501953,5031600,0.0,0.0,JNJ
2021-08-27,154.0052249575156,154.0052249575156,152.6532177975389,152.81227111816406,7046100,0.0,0.0,JNJ
2021-08-30,152.68856872445264,154.00523528491746,152.67973692282533,153.45736694335938,3252700,0.0,0.0,JNJ
2021-08-31,153.30711850349468,154.1907839231118,152.41460780013625,152.98899841308594,7106800,0.0,0.0,JNJ
2021-09-01,152.78574121702212,153.5280303955078,152.0434655222003,153.5280303955078,5327400,0.0,0.0,JNJ
2021-09-02,154.05821525988023,154.80933620755897,153.67824562814243,154.57957458496094,4544300,0.0,0.0,JNJ
2021-09-03,154.7298348452839,154.8358703907863,153.58989879647095,154.6768035888672,4096900,0.0,0.0,JNJ
2021-09-07,154.06707894787465,154.6679649908689,151.69884849429366,152.2732391357422,6859900,0.0,0.0,JNJ
2021-09-08,151.65467433902353,152.85646000230187,151.17750088439306,151.902099609375,4661700,0.0,0.0,JNJ
2021-09-09,151.274717313657,151.53097440669382,148.19071949326906,148.51768493652344,7114600,0.0,0.0,JNJ
2021-09-10,148.94181683212707,149.4189902504454,147.45725183932518,147.54562377929688,6699300,0.0,0.0,JNJ
2021-09-13,148.38508499031175,148.56181536481344,145.91966457940455,146.51171875,6273500,0.0,0.0,JNJ
2021-09-14,147.04193903546928,147.165651670522,145.37181172042477,145.62808227539062,5259600,0.0,0.0,JNJ
2021-09-15,145.80482641536062,146.6531513382272,145.19509498387328,146.17596435546875,7935300,0.0,0.0,JNJ
2021-09-16,146.3791915123297,147.09497192701065,145.0890473729777,145.9992218017578,5665400,0.0,0.0,JNJ
2021-09-17,145.1862156051402,145.7252519927772,144.53229841047246,145.5838623046875,13419800,0.0,0.0,JNJ
2021-09-20,144.461669331583,145.9550665681898,143.30406938614288,144.75328063964844,7270800,0.0,0.0,JNJ
2021-09-21,145.46017544737933,146.67079284224747,145.13322353400096,145.3894805908203,6663600,0.0,0.0,JNJ
2021-09-22,146.11410036191,146.64429158819712,144.59419457595502,144.85928344726562,5657100,0.0,0.0,JNJ
2021-09-23,145.27458403950382,146.48521478700323,145.05366769304248,145.6810760498047,4697900,0.0,0.0,JNJ
2021-09-24,145.58388680793394,146.37918034088455,144.82393396112255,145.2392578125,4399300,0.0,0.0,JNJ
