date,open,high,low,close,volume,dividends,stock_splits,symbol,daily_return,log_return,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_bandwidth,bb_percent,true_range,atr_14,obv,volatility_20,volatility_20_annual,momentum_10,roc_10,momentum_20,roc_20,stoch_k,stoch_d,rsi_signal,ma_crossover,macd_crossover,bb_signal
2020-12-07,22.040000915527344,22.6200008392334,21.170000076293945,21.299999237060547,0,0.0,0.0,^VIX,,,,,,21.299999237060547,21.299999237060547,,0.0,0.0,0.0,,,,,,1.4500007629394531,,0,,,,,,,,,neutral,none,none,neutral
2020-12-08,21.649999618530273,22.25,20.520000457763672,20.68000030517578,0,0.0,0.0,^VIX,-0.029107932117012014,-0.029539972499347485,,,,21.204614786001354,21.25407339025427,,-0.049458604252915706,-0.009891720850583142,-0.03956688340233257,,,,,,1.7299995422363281,,0,,,,,,,,,neutral,none,bearish,neutral
2020-12-09,20.65999984741211,22.93000030517578,20.100000381469727,22.270000457763672,0,0.0,0.0,^VIX,0.07688588632128535,0.07407343742717004,,,,21.368520273964787,21.329327247106818,,0.039193026857969215,-7.477130887267175e-05,0.03926779816684189,,,,,,2.8299999237060547,,0,,,,,,,,,neutral,none,bullish,neutral
2020-12-10,22.1200008392334,23.459999084472656,21.530000686645508,22.520000457763672,0,0.0,0.0,^VIX,0.011225864160808507,0.011163321774025342,,,,21.54567107147231,21.41752526271103,,0.12814580876127835,0.025569344705157534,0.10257646405612081,,,,,,1.9299983978271484,,0,,,,,,,,,neutral,none,none,neutral
2020-12-11,22.489999771118164,25.139999389648438,22.479999542236328,23.309999465942383,0,0.0,0.0,^VIX,0.03507988419717645,0.0344786065380977,,,,21.81710620908309,21.557708537024467,,0.25939767205862196,0.07233501017585042,0.18706266188277154,,,,,,2.6599998474121094,,0,,,,,,,,,neutral,none,none,neutral
2020-12-14,22.670000076293945,24.81999969482422,21.950000762939453,24.719999313354492,0,0.0,0.0,^VIX,0.06048905532890392,0.058730174675997,,,,22.263705148201765,21.7919522982341,,0.47175284996766464,0.15221857813421327,0.3195342718334514,,,,,,2.8699989318847656,,0,,,,,,,,,neutral,none,none,neutral
2020-12-15,24.0,24.06999969482422,22.729999542236328,22.889999389648438,0,0.0,0.0,^VIX,-0.07402912518356886,-0.07691249751264345,,,,22.36005810842433,21.873289119820345,,0.4867689886039841,0.21912866022816746,0.26764032837581664,,,,,,1.989999771118164,,0,,,,,,,,,neutral,none,none,neutral
2020-12-16,22.510000228881836,23.670000076293945,22.290000915527344,22.5,0,0.0,0.0,^VIX,-0.017037981653455492,-0.017184798089549955,,,,22.381587630205203,21.9197121479818,,0.4618754822234017,0.26767802462721435,0.19419745759618734,,,,,,1.3799991607666016,,0,,,,,,,,,neutral,none,none,neutral
2020-12-17,21.979999542236328,22.270000457763672,21.520000457763672,21.93000030517578,0,0.0,0.0,^VIX,-0.025333319769965224,-0.025659732864673365,,,,22.312112657123755,21.920474233699874,,0.3916384234238812,0.29247010438654775,0.09916831903733347,,,,,,0.9799995422363281,,0,,,,,,,,,neutral,none,none,neutral
2020-12-18,22.149999618530273,23.770000457763672,21.56999969482422,21.56999969482422,0,0.0,0.0,^VIX,-0.016415896276417152,-0.01655213009279471,,,,22.197941432154593,21.89451315674612,,0.3034282754084714,0.2946617385909325,0.008766536817538917,,,,,,2.200000762939453,,0,,,,,,,,,neutral,none,none,neutral
2020-12-21,24.25,31.459999084472656,24.229999542236328,25.15999984741211,0,0.0,0.0,^VIX,0.16643487266480217,0.1539519795146319,,,,22.653642726809593,22.136401059758416,,0.5172416670511772,0.33917772428298143,0.17806394276819582,,,,,,9.889999389648438,,0,,,3.8600006103515625,18.12206924230977,,,,,neutral,none,none,neutral
2020-12-22,25.239999771118164,25.559999465942383,23.530000686645508,24.229999542236328,0,0.0,0.0,^VIX,-0.03696344637583293,-0.03766390983153792,,,,22.89615915995217,22.291482428830857,,0.6046767311213124,0.39227752565064766,0.2123992054706647,,,,,,2.029998779296875,,0,,,3.549999237060547,17.166340351417,,,,,neutral,none,none,neutral
2020-12-23,23.489999771118164,23.68000030517578,22.1299991607666,23.309999465942383,0,0.0,0.0,^VIX,-0.03796946321399031,-0.038709085799429485,,,,22.95982689933528,22.366928135283565,,0.5928987640517143,0.43240177333086105,0.16049699072085322,,,,,,2.1000003814697266,,0,,,1.039999008178711,4.669955037275941,,,,,neutral,none,none,neutral
2020-12-24,22.469999313354492,22.829999923706055,21.389999389648438,21.530000686645508,0,0.0,0.0,^VIX,-0.07636202574339757,-0.07943508686780049,,,,22.739853635844543,22.304933509458525,50.765141375425806,0.43492012638601807,0.43290544394189245,0.002014682444125615,,,,,,1.9200000762939453,2.568571090698242,0,,,-0.9899997711181641,-4.396091256636126,,,12.588032292624924,,neutral,none,none,neutral
2020-12-28,22.110000610351562,22.1200008392334,21.149999618530273,21.700000762939453,0,0.0,0.0,^VIX,0.007895962418588809,0.007864952436142986,,,,22.579876270782222,22.26012367638304,51.31579475719949,0.31975259439918347,0.4102748740333507,-0.09052227963416726,,,,,,0.970001220703125,2.534285409109933,0,,,-1.6099987030029297,-6.9069015010285835,,,14.08451200832249,,neutral,none,bearish,neutral
