date,open,high,low,close,volume,dividends,stock_splits,symbol,daily_return,log_return,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_bandwidth,bb_percent,true_range,atr_14,obv,volatility_20,volatility_20_annual,momentum_10,roc_10,momentum_20,roc_20,stoch_k,stoch_d,rsi_signal,ma_crossover,macd_crossover,bb_signal
2020-12-07,201.63999938964844,216.26333618164062,201.01666259765625,213.9199981689453,168929100,0.0,0.0,TSLA,,,,,,213.9199981689453,213.9199981689453,,0.0,0.0,0.0,,,,,,15.246673583984375,,0,,,,,,,,,neutral,none,none,neutral
2020-12-08,208.50332641601562,217.0933380126953,206.1666717529297,216.6266632080078,192795000,0.0,0.0,TSLA,0.01265269756091203,0.012573321033348567,,,,214.33640817495493,214.1204918755425,,0.21591629941241308,0.043183259882482616,0.17273303952993047,,,,,,10.926666259765625,,192795000,,,,,,,,,neutral,none,bullish,neutral
2020-12-09,217.89666748046875,218.10667419433594,196.0,201.4933319091797,213873600,0.0,0.0,TSLA,-0.06985904262531573,-0.07241913725041024,,,,212.3605502879126,213.18514669284895,,-0.8245964049363579,-0.1303726730812855,-0.6942237318550724,,,,,,22.106674194335938,,-21078600,,,,,,,,,neutral,none,bearish,neutral
2020-12-10,191.4566650390625,209.25,188.77999877929688,209.02333068847656,201249600,0.0,0.0,TSLA,0.03737095767859411,0.03668958724599977,,,,211.84713188799935,212.8768640258584,,-1.0297321378590425,-0.3102445660368369,-0.7194875718222056,,,,,,20.470001220703125,,180171000,,,,,,,,,neutral,none,none,neutral
2020-12-11,205.00332641601562,208.0,198.93333435058594,203.3300018310547,139425000,0.0,0.0,TSLA,-0.027237767375868138,-0.027615591895456065,,,,210.53680418693096,212.16968904846553,,-1.6328848615345635,-0.5747726251363823,-1.0581122363981812,,,,,,10.089996337890625,,40746000,,,,,,,,,neutral,none,none,neutral
2020-12-14,206.3333282470703,214.25,203.39999389648438,213.27667236328125,156121800,0.0,0.0,TSLA,0.048918853305726984,0.04775997018342951,,,,210.95832236790793,212.25168781252597,,-1.293365444618047,-0.7184911890327152,-0.5748742555853317,,,,,,10.919998168945312,,196867800,,,,,,,,,neutral,none,none,neutral
2020-12-15,214.42666625976562,215.63333129882812,207.93333435058594,211.0833282470703,135214500,0.0,0.0,TSLA,-0.010284031966116491,-0.010337277993335172,,,,210.9775540416252,212.16514265952924,,-1.1875886179040265,-0.8123106748069775,-0.375277943097049,,,,,,7.6999969482421875,,61653300,,,,,,,,,neutral,none,none,neutral
2020-12-16,209.41000366210938,210.8333282470703,201.6666717529297,207.58999633789062,126287400,0.0,0.0,TSLA,-0.016549539644792777,-0.016688013184044656,,,,210.45639131797373,211.82624293200044,,-1.3698516140267145,-0.9238188626509249,-0.44603275137578957,,,,,,9.416656494140625,,-64634100,,,,,,,,,neutral,none,none,neutral
2020-12-17,209.39666748046875,219.60667419433594,206.5,218.63333129882812,168810300,0.0,0.0,TSLA,0.053197818564255206,0.05183107739238726,,,,211.71438208425903,212.3304716999136,,-0.6160896156545732,-0.8622730132516546,0.2461833975970814,,,,,,13.106674194335938,,104176200,,,,,,,,,neutral,none,bullish,neutral
2020-12-18,222.96665954589844,231.6666717529297,209.51333618164062,231.6666717529297,666378600,0.0,0.0,TSLA,0.059612778969587055,0.05790353852575241,,,,214.78396511020836,213.76278281495183,,1.0211822952565228,-0.48558195155001915,1.5067642468065419,,,,,,22.153335571289062,,770554800,,,,,,,,,neutral,none,none,neutral
