date,open,high,low,close,volume,dividends,stock_splits,symbol,daily_return,log_return,sma_20,sma_50,sma_200,ema_12,ema_26,rsi_14,macd,macd_signal,macd_histogram,bb_middle,bb_upper,bb_lower,bb_bandwidth,bb_percent,true_range,atr_14,obv,volatility_20,volatility_20_annual,momentum_10,roc_10,momentum_20,roc_20,stoch_k,stoch_d,rsi_signal,ma_crossover,macd_crossover,bb_signal
2020-12-07,3694.72998046875,3697.409912109375,3678.8798828125,3691.9599609375,4804500000,0.0,0.0,^GSPC,,,,,,3691.9599609375,3691.9599609375,,0.0,0.0,0.0,,,,,,18.530029296875,,0,,,,,,,,,neutral,none,none,neutral
2020-12-08,3683.050048828125,3708.449951171875,3678.830078125,3702.25,4584390000,0.0,0.0,^GSPC,0.002787148065356293,0.002783271170170473,,,,3693.5430438701924,3692.722186053241,,0.8208578169515022,0.16417156339030045,0.6566862535612017,,,,,,29.619873046875,,4584390000,,,,,,,,,neutral,none,bullish,neutral
2020-12-09,3705.97998046875,3712.389892578125,3660.5400390625,3672.820068359375,5232800000,0.0,0.0,^GSPC,-0.007949201604598555,-0.00798096494847171,,,,3690.354893791605,3691.2479551129545,,-0.8930613213497054,-0.047275013557700724,-0.8457863077920047,,,,,,51.849853515625,,-648410000,,,,,,,,,neutral,none,bearish,neutral
2020-12-10,3659.1298828125,3678.489990234375,3645.179931640625,3668.10009765625,4658480000,0.0,0.0,^GSPC,-0.0012851080682624305,-0.0012859345277717227,,,,3686.9310790015506,3689.5332990050506,,-2.6022200034999514,-0.5582640115461509,-2.0439559919538004,,,,,,33.31005859375,,-5306890000,,,,,,,,,neutral,none,none,neutral
2020-12-11,3656.080078125,3665.909912109375,3633.39990234375,3663.4599609375,4375470000,0.0,0.0,^GSPC,-0.0012649972997506032,-0.0012657980842328352,,,,3683.3201377609275,3687.6019406296764,,-4.281802868748855,-1.3029717829866918,-2.978831085762163,,,,,,34.7001953125,,-9682360000,,,,,,,,,neutral,none,none,neutral
2020-12-14,3675.27001953125,3697.610107421875,3645.840087890625,3647.489990234375,4623850000,0.0,0.0,^GSPC,-0.004359258971957769,-0.0043687882451469585,,,,3677.807807372227,3684.630685044839,,-6.822877672611867,-2.4069529609117266,-4.41592471170014,,,,,,51.77001953125,,-14306210000,,,,,,,,,neutral,none,none,neutral
2020-12-15,3666.409912109375,3695.2900390625,3659.6201171875,3694.6201171875,4387080000,0.0,0.0,^GSPC,0.012921249154708825,0.012838482022218645,,,,3680.394316574577,3685.370642981333,,-4.976326406756016,-2.9208276500805845,-2.0554987566754312,,,,,,47.800048828125,,-9919130000,,,,,,,,,neutral,none,none,neutral
2020-12-16,3696.25,3711.27001953125,3688.570068359375,3701.169921875,4067040000,0.0,0.0,^GSPC,0.0017727951669590514,0.0017712256203230642,,,,3683.5905635438726,3686.5409599364193,,-2.950396392546736,-2.926741398573815,-0.023654993972920924,,,,,,22.699951171875,,-5852090000,,,,,,,,,neutral,none,none,neutral
2020-12-17,3713.64990234375,3725.1201171875,3710.8701171875,3722.47998046875,4192810000,0.0,0.0,^GSPC,0.005757654753379748,0.0057411428089832834,,,,3689.5735507630843,3689.2031096054807,,0.3704411576036364,-2.267304887338325,2.637746044941961,,,,,,23.9501953125,,-1659280000,,,,,,,,,neutral,none,bullish,neutral
2020-12-18,3722.389892578125,3726.699951171875,3685.840087890625,3709.409912109375,7097100000,0.0,0.0,^GSPC,-0.0035111185091528663,-0.003517296952148704,,,,3692.625298662513,3690.6999097909543,,1.92538887155888,-1.428766135558884,3.354155007117764,,,,,,40.85986328125,,-8756380000,,,,,,,,,neutral,none,none,neutral
2020-12-21,3684.280029296875,3702.89990234375,3636.47998046875,3694.919921875,4748580000,0.0,0.0,^GSPC,-0.0039062790518439305,-0.003913928486909485,,,,3692.9783176182805,3691.0125032786614,,1.9658143396191008,-0.7498500405232871,2.715664380142388,,,,,,72.929931640625,,-13504960000,,,2.9599609375,0.0801731592112942,,,,,neutral,none,none,neutral
2020-12-22,3698.080078125,3698.260009765625,3676.159912109375,3687.260009765625,4053310000,0.0,0.0,^GSPC,-0.002073092860288006,-0.0020752446917703606,,,,3692.098577948641,3690.7345407962143,,1.3640371524265902,-0.3270726019333116,1.6911097543599019,,,,,,22.10009765625,,-17558270000,,,-14.989990234375,-0.4048886551252573,,,,,neutral,none,none,neutral
2020-12-23,3693.419921875,3711.239990234375,3689.280029296875,3690.010009765625,3779160000,0.0,0.0,^GSPC,0.000745811250824957,0.0007455332718186887,,,,3691.7772597666385,3690.680871830986,,1.0963879356527286,-0.04238049441610359,1.1387684300688323,,,,,,23.97998046875,,-13779110000,,,17.18994140625,0.46803113374209726,,,,,neutral,none,none,neutral
2020-12-24,3694.030029296875,3703.820068359375,3689.320068359375,3703.06005859375,1883780000,0.0,0.0,^GSPC,0.0035365890047962534,0.0035303499794869524,,,,3693.513074970809,3691.5978486282274,52.90487131061027,1.9152263425817182,0.3491408729834608,1.5660854695982573,,,,,,14.5,34.90000697544643,-11895330000,,,34.9599609375,0.9530808867467266,,,74.6625078174677,,neutral,none,none,neutral
2020-12-28,3723.030029296875,3740.510009765625,3723.030029296875,3735.360107421875,3535460000,0.0,0.0,^GSPC,0.008722529021144565,0.0086847075384115,,,,3699.951079963281,3694.8394974277567,59.71528599831891,5.111582535524121,1.301629205491593,3.8099533300325286,,,,,,37.449951171875,36.251429966517854,-8359870000,,,71.900146484375,1.9626295155679818,,,95.19195483254809,,neutral,none,none,neutral
2020-12-29,3750.010009765625,3756.1201171875,3723.31005859375,3727.0400390625,3393290000,0.0,0.0,^GSPC,-0.00222738052560012,-0.002229864827278697,,,,3704.1186121323917,3697.224722734034,55.59872256052508,6.8938893983577145,2.420081244064818,4.473808154292897,,,,,,32.81005859375,36.479300362723215,-11753160000,,,79.550048828125,2.180953177146705,,,76.30375878821157,82.05274047940912,neutral,none,none,neutral
2020-12-30,3736.18994140625,3744.6298828125,3730.2099609375,3732.0400390625,3154850000,0.0,0.0,^GSPC,0.0013415471654707467,0.0013406480950792154,,,,3708.414216275485,3699.8036350546613,65.03348625160986,8.61058122082386,3.6581812394166264,4.952399981407234,,,,,,17.58984375,34.032156808035715,-8598310000,,,37.419921875,1.0128219055843157,,,80.37806717038487,83.9579269303815,neutral,none,none,neutral
2020-12-31,3733.27001953125,3760.199951171875,3726.8798828125,3756.070068359375,3179040000,0.0,0.0,^GSPC,0.006438845522919845,0.006418204711703793,,,,3715.745885826853,3703.9715190031584,70.33797185280011,11.774366823694436,5.281418356272189,6.492948467422247,,,,,,33.320068359375,34.032871791294646,-5419270000,,,54.900146484375,1.4833187247064616,,,96.7429958815726,84.47494061338968,overbought,none,none,neutral
2021-01-04,3764.610107421875,3769.989990234375,3662.7099609375,3700.64990234375,5015000000,0.0,0.0,^GSPC,-0.014754827521051062,-0.014864762712025787,,,,3713.4234268294526,3703.7254733246837,56.96309691197417,9.697953504768975,6.164725385971547,3.533228118797428,,,,,,107.280029296875,39.21714564732143,-10434270000,,,-21.830078125,-0.5864391008021275,,,48.06375341268376,75.06160548821374,neutral,none,none,neutral
2021-01-05,3698.02001953125,3737.830078125,3695.070068359375,3726.860107421875,4591020000,0.0,0.0,^GSPC,0.007082595157549276,0.007057631383362026,3701.351513671875,,,3715.4906084590557,3705.4391499244757,64.31172531348446,10.051458534579979,6.942072015693235,3.109386518886744,3701.351513671875,3755.011834271181,3647.691193072569,0.02899498758823533,0.7376858120218696,42.760009765625,38.573573521205354,-5843250000,,,17.4501953125,0.47043049234147816,,,67.69539385982077,70.8340477180257,neutral,none,none,neutral
2021-01-06,3712.199951171875,3783.0400390625,3705.340087890625,3748.139892578125,6064110000,0.0,0.0,^GSPC,0.005709842747752214,0.005693603382474094,3704.160510253906,,,3720.513575246605,3708.60216789882,60.64264554097052,11.911407347784916,7.935939082111571,3.975468265673345,3704.160510253906,3761.506063808607,3646.814956699205,0.0309627800393402,0.8834593930832646,77.699951171875,40.709280831473215,220860000,0.006300359760306005,0.10001511057604921,53.219970703125,1.4403551857253394,56.179931640625,1.5216831231928962,76.1871366460662,63.982094639523574,neutral,none,none,neutral
